municLabel,parishLabel,lon,lat
Vieira do Minho,Tabuaças,-8.1837,41.62991
Vila Verde,Travassós,-8.46109,41.66237
Vila Verde,Travassós,-8.463333333,41.66472222
Vila Verde,Escariz,-8.52885,41.63417
São Mamede de Infesta e Senhora da Hora,Senhora da Hora,-8.650833333,41.18555556
Vila Verde,Carreiras,-8.485,41.66527778
Vila Verde,Carreiras,-8.48007,41.66205
Vila do Conde,Tougues,-8.700277777,41.36
Vila do Conde,Tougues,-8.70077,41.36013
Vila Verde,Rio Mau,-8.513888888,41.69472222
Trofa,São Mamede de Coronado,-8.574166666,41.27305556
Trofa,São Mamede de Coronado,-8.57606,41.28156
Vila Verde,Valbom,-8.33204,41.71115
Vila Verde,Valbom,-8.332222222,41.72027778
Bougado (São Martinho e Santiago),Bougado,-8.58537,41.32554
Bougado (São Martinho e Santiago),Bougado,-8.569722222,41.32305556
Póvoa de Lanhoso,Sobradelo da Goma,-8.175833333,41.55833333
Póvoa de Lanhoso,Sobradelo da Goma,-8.17207,41.55934
Vila Nova de Famalicão,São Paio de Seide,-8.47828,41.39723
Vila Nova de Famalicão,São Paio de Seide,-8.468611111,41.40111111
Vila Verde,Soutelo,-8.439722222,41.61527778
Vila Verde,Soutelo,-8.44002,41.6163
Vila Verde,Oriz,-8.371666666,41.68333333
Vila Verde,Oriz,-8.37294,41.70061
Vila Nova de Gaia,Sandim,-8.514166666,41.03694444
Póvoa de Lanhoso,Santo Emilião,-8.292777777,41.53
Póvoa de Lanhoso,Santo Emilião,-8.28868,41.53532
Vila do Conde,Retorta,-8.718055555,41.35138889
Vila do Conde,Retorta,-8.71321,41.35411
Vila Verde,Turiz,-8.45021,41.6325
Vila Verde,Turiz,-8.448333333,41.63805556
Santo Tirso,Negrelos,-8.34361111,41.34833333
Póvoa de Lanhoso,Vilela,-8.25985,41.55241
Póvoa de Lanhoso,Vilela,-8.256944444,41.55194444
Figueira da Foz,Tavarede,-8.844444444,40.16638889
Póvoa de Lanhoso,Rendufinho,-8.263888888,41.60833333
Póvoa de Lanhoso,Rendufinho,-8.26453,41.61604
Cabeceiras de Basto,Rio Douro,-7.968055555,41.53944444
Cabeceiras de Basto,Rio Douro,-7.93927,41.55759
Póvoa de Varzim,Rates,-8.666666666,41.41666667
Póvoa de Lanhoso,Taíde,-8.23068,41.55847
Póvoa de Lanhoso,Taíde,-8.222777777,41.565
Terras de Bouro,Vilar,-8.27517,41.72062
Terras de Bouro,Vilar,-8.267777777,41.71527778
Rio Mau e Arcos,Rio Mau,-8.685277777,41.40083333
Vila Nova de Famalicão,Q2118739,-8.467222222,41.44888889
Alvaiázere,Almoster,-8.45102,39.83583
Alvaiázere,Almoster,-8.453055555,39.83861111
Vila Verde,Valões,-8.438888888,41.73777778
Bragança,São Julião de Palácios,-6.604166666,41.82
"Aldeia do Bispo, Águas e Aldeia de João Pires",Aldeia do Bispo,-7.167222222,40.11888889
Alcanena,Vila Moreira,-8.676111111,39.47027778
Zebreira e Segura,Segura,-6.979444444,39.82611111
Alenquer,Vila Verde dos Francos,-9.113333333,39.15444444
Bragança,Sortes,-6.829444444,41.70555556
Lourinhã,Santa Bárbara,-9.313888888,39.21
Alcanena,Serra de Santo António,-8.728888888,39.51555556
Vinhais,Santa Cruz,-6.950277777,41.89777778
Vinhais,Santa Cruz,-6.95567,41.90406
Vila Flor,Seixo de Manhoses,-7.179166666,41.26805556
Eiras e São Paulo de Frades,São Paulo de Frades,-8.38762,40.24956
Santarém,Várzea,-8.73396,39.28078
Santarém,Várzea,-8.74,39.28833333
"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",São Nicolau,-8.71589,39.22809
"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",São Nicolau,-8.716944444,39.2375
"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",Almedina,-8.422777777,40.20083333
Santarém,Vaqueiros,-8.64787,39.41006
Trouxemil e Torre de Vilela,Torre de Vilela,-8.433888888,40.26777778
Trouxemil e Torre de Vilela,Torre de Vilela,-8.43153,40.26877
"Santarém (Marvila), Santa Iria da Ribeira de Santarém, Santarém (São Salvador) e Santarém (São Nicolau)",São Salvador,-8.69207,39.26133
Armamar,Vale Covo,-9.18106,39.24222
Armamar,Vale Covo,-9.175,39.25472222
Aldeia Galega da Merceana e Aldeia Gavinha,Aldeia Galega da Merceana,-9.111944444,39.08222222
Coimbra,São Martinho de Árvore,-8.564722222,40.22
Coimbra,São Martinho de Árvore,-8.5574,40.22235
Ansião,Santiago da Guarda,-8.480555555,39.94888889
Cadaval,Alguber,-9.018888888,39.27583333
Lourinhã,Reguengo Grande,-9.214722222,39.28722222
Torres Vedras,Ramalhal,-9.232222222,39.14472222
Sobral de Monte Agraço,Santo Quintino,-9.1474,39.00219
Sobral de Monte Agraço,Santo Quintino,-9.149722222,39.00611111
Penacova,São Paio do Mondego,-8.1275,40.31277778
Santa Marta de Penaguião,Alvações do Corgo,-7.754722222,41.19666667
Barcelos,Alvelos,-8.621944444,41.52888889
Alvega e Concavada,Alvega,-8.045833333,39.46444444
Casais e Alviobeira,Alviobeira,-8.353888888,39.68
Alvite e Passos,Alvite,-8.007222222,41.49916667
Mirandela,Alvites,-7.083611111,41.56916667
Mirandela,Alvites,-7.07796,41.56995
Proença-a-Nova,Alvito da Beira,-7.800277777,39.82555556
Seia,Alvoco da Serra,-7.670277777,40.29555556
Oliveira do Hospital,Alvoco das Várzeas,-7.82991,40.30167
Oliveira do Hospital,Alvoco das Várzeas,-7.829444444,40.30277778
Portimão,Alvor,-8.593941666,37.12870833
Ansião,Alvorge,-8.455027777,39.97844444
Caldas da Rainha,Alvorninha,-9.036388888,39.38277778
Tomar,Além da Ribeira,-8.403638888,39.66005556
Moura,Amareleja,-7.22269,38.20993
"Taveiro, Ameal e Arzila",Ameal,-8.543611111,40.19027778
"Taveiro, Ameal e Arzila",Ameal,-8.53247,40.18318
Santa Clara,Ameixoeira,-9.1525,38.78777778
Macedo de Cavaleiros,Amendoeira,-6.98845,41.56228
Macedo de Cavaleiros,Amendoeira,-6.986944444,41.56333333
Horta,Flamengos,-28.66388889,38.555
Santarém,Amiais de Baixo,-8.733333333,39.45
Oleiros,Amieira,-7.913055555,39.98111111
Oleiros,Amieira,-7.90535,39.98469
Viana do Castelo,Amonde,-8.755,41.78611111
Leiria,Amor,-8.87243,39.79606
Leiria,Amor,-8.866388888,39.80305556
Seixal,Amora,-9.118888888,38.6265
Óbidos,Amoreira,-9.206666666,39.345
Póvoa de Varzim,"Amorim, Póvoa de Varzim",-8.746944444,41.40555556
"Eucisia, Gouveia e Valverde",Gouveia,-7.0018,41.28055
"Eucisia, Gouveia e Valverde",Gouveia,-6.998055555,41.29138889
Leiria,Arrabal,-8.73199,39.69882
Leiria,Arrabal,-8.728055555,39.69972222
Mação,Amêndoa,-8.0675,39.65861111
Ancede e Ribadouro,Ancede,-8.061944444,41.10472222
Lisboa,Areeiro,-9.13351,38.74198
Penafiel,Recezinhos (São Mamede),-8.21227,41.23696
União das Freguesias de Pegões,Pegões,-8.612222222,38.68333333
Amarante,Candemil,-7.968333333,41.24722222
Alcobaça,Turquel,-8.9775,39.46388889
Alcobaça e Vestiaria,Q509571,-8.97692,39.55022
Montijo,Alto Estanqueiro-Jardia,-8.928888888,38.68083333
Lousã,Gândaras,-8.27932,40.13018
Lousã,Gândaras,-8.28,40.13111111
Cartaxo e Vale da Pinta,Cartaxo,-8.786388888,39.16194444
Penafiel,Rans,-8.2956,41.16977
Póvoa de Santo Adrião e Olival Basto,Póvoa de Santo Adrião,-9.164444444,38.80027778
Póvoa de Santo Adrião e Olival Basto,Póvoa de Santo Adrião,-9.16395,38.80016
Cascais e Estoril,Cascais,-9.421666666,38.69722222
Marco de Canaveses,Banho e Carvalhosa,-8.156944444,41.24444444
Marco de Canaveses,Banho e Carvalhosa,-8.15325,41.23997
Trancoso,Castanheira,-7.36464,40.84032
Trancoso,Castanheira,-7.364722222,40.84416667
Ponte da Barca,Sampriz,-8.389166666,41.78694444
Cadaval e Pêro Moniz,Cadaval,-9.102777777,39.24333333
Vila do Conde,Parada,-8.636666666,41.36194444
Vila do Conde,Parada,-8.63378,41.36496
Penafiel,Recezinhos (São Martinho),-8.21749,41.22713
Guimarães,Selho (São Cristóvão),-8.351111111,41.41583333
Mirandela,Cabanelas,-7.214444444,41.57333333
Tomar,Serra,-8.29093,39.58603
Tomar,Serra,-8.3,39.6
Figueira de Castelo Rodrigo,Figueira de Castelo Rodrigo,-6.963055555,40.89638889
Arcos de Valdevez (São Paio) e Giela,São Paio,-8.40488,41.8433
"Malhou, Louriceira e Espinheiro",Louriceira,-8.673055555,39.4275
Covilhã,Orjais,-7.40929,40.33941
Covilhã,Orjais,-7.405833333,40.34111111
Idanha-a-Nova,Monfortinho,-6.91469,40.00478
Idanha-a-Nova,Monfortinho,-6.880555555,39.99722222
Ponte de Lima,Brandara,-8.57104,41.78856
Torre e Vila Mou,Torre,-8.719722222,41.71805556
Torre e Vila Mou,Torre,-8.71527,41.7213
Rio Mau e Arcos,Arcos,-8.65593,41.39742
Alcobaça,Maiorga,-8.9776,39.57787
Fafe,Revelhe,-8.157222222,41.48638889
Fafe,Revelhe,-8.15905,41.49172
Alvaiázere,Alvaiázere,-8.380833333,39.82527778
Guimarães,Airão,-8.423888888,41.4575
Guimarães,Airão,-8.41977,41.46344
Castelo Branco,Escalos de Cima,-7.40218,39.93096
Guimarães,Creixomil,-8.31374,41.43804
Guimarães,Creixomil,-8.305277777,41.43194444
Santo Tirso,São Salvador do Campo,-8.347222222,41.35861111
Albergaria-a-Velha,Angeja,-8.556916666,40.678
Celorico de Basto,Santa Tecla de Basto,-8.04674,41.38569
Lisboa,Benfica,-9.202222222,38.75111111
Penela,Podentes,-8.396666666,40.05833333
Penela,Podentes,-8.40987,40.06625
Penamacor,Meimão,-7.11513,40.28167
Penamacor,Meimão,-7.119722222,40.28472222
Covilhã,Erada,-7.68093,40.23852
Covilhã,Erada,-7.647222222,40.22583333
Amarante,Chapa,-8.05257,41.31952
Adeganha e Cardanha,Cardanha,-7.031388888,41.25666667
Conceição e Cabanas de Tavira,Conceição de Tavira,-7.604722222,37.14638889
Conceição e Cabanas de Tavira,Conceição de Tavira,-7.60145,37.20485
Barcelos,Areias,-8.543888888,41.55722222
Marco de Canaveses,Maureles,-8.192222222,41.17694444
Sertã,Cumeada,-8.112777777,39.77277778
Tábua,São João da Boa Vista,-8.013611111,40.33916667
Tábua,São João da Boa Vista,-8.00066,40.33497
"Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",São Bartolomeu,-8.43054,40.20848
Coimbra,Ceira,-8.4,40.16666667
Coimbra,Ceira,-8.383333333,40.16666667
"Perafita, Lavra and Santa Cruz do Bispo",Lavra,-8.70697,41.25249
"Perafita, Lavra and Santa Cruz do Bispo",Lavra,-8.716666666,41.26666667
Nunes e Ousilhão,Ousilhão,-6.953888888,41.79222222
Vinhais,Paçó,-6.9525,41.87027778
Vinhais,Vilar de Ossos,-7.036111111,41.87472222
Tábua,Candosa,-7.96802,40.35046
Tábua,Candosa,-7.966666666,40.35
Ermida e Figueiredo,Ermida,-7.953138888,39.80586111
Torres Vedras,Ponte do Rol,-9.319166666,39.09277778
Tábua,Covelo,-8.088611111,40.31138889
Valongo,Campo,-8.46323,41.17043
Valongo,Campo,-8.466666666,41.18333333
Vinhais,Pinheiro Novo,-7.11693,41.95485
Vinhais,Pinheiro Novo,-7.137777777,41.965
Vinhais,Edral,-7.15986,41.83668
Vinhais,Edral,-7.159722222,41.83944444
Vila Nova de Famalicão e Calendário,Calendário,-8.534527777,41.40013889
São Vicente,São Vicente de Fora,-9.124166666,38.71583333
Santo António,Coração de Jesus,-9.145,38.72416667
Monsanto e Idanha-a-Velha,Idanha-a-Velha,-7.144444444,39.99694444
Ramada e Caneças,Caneças,-9.233333333,38.81666667
Porto de Mós,São Bento,-8.788333333,39.52638889
Marco de Canaveses,Sande,-8.180833333,41.105
Marco de Canaveses,Sande,-8.1653,41.1116
Paredes,São Salvador de Lordelo,-8.411111111,41.23361111
Porto de Mós,Calvaria de Cima,-8.866944444,39.64
Izeda,Calvelhe,-6.707777777,41.60638889
Póvoa de Lanhoso,Calvos,-8.265,41.5925
"Camarate, Unhos e Apelação",Camarate,-9.141194444,38.80619444
Monção,Cambeses,-8.47199,42.04296
Barcelos,Cambeses,-8.531666666,41.48277778
Vila Nova de Foz Côa,Cedovim,-7.316666666,41.03333333
Porto,Campanhã,-8.579166666,41.15722222
Figueiró dos Vinhos,Campelo,-8.267222222,39.99972222
Reguengos de Monsaraz,Campinho,-7.466666666,38.35
Reguengos de Monsaraz,Campinho,-7.43754,38.35423
União das Freguesias de Campo e Tamel (São Pedro Fins),Campo,-8.61183,41.59134
União das Freguesias de Campo e Tamel (São Pedro Fins),Campo,-8.611666666,41.59166667
Vimioso,Campo de Víboras,-6.553333333,41.52444444
Terras de Bouro,Campo do Gerês,-8.195,41.75916667
Lisboa,Campolide,-9.163333333,38.72638889
Póvoa de Lanhoso,Campos,-8.281666666,41.54166667
Ruivães e Campos,Campos (Vieira do Minho),-8.009444444,41.67166667
Campos e Vila Meã,Campos,-8.706944444,41.975
Vinhais,Candedo,-7.12,41.83972222
Vinhais,Candedo,-7.10767,41.8329
Candemil e Gondar,Candemil,-8.690277777,41.93277778
Ferreira do Alentejo,Canhestros,-8.283333333,38.03333333
Vila do Conde,Canidelo,-8.6457,41.31186
Vieira do Minho,Cantelães,-8.129166666,41.64388889
Vieira do Minho,Cantelães,-8.1087,41.64854
Leiria,Caranguejeira,-8.7,39.75
Barcelos,Carapeços,-8.633055555,41.58444444
Aguiar da Beira,Carapito,-7.466666666,40.76666667
Aguiar da Beira,Carapito,-7.45447,40.76759
Viana do Castelo,Cardielos,-8.733333333,41.71111111
Viana do Castelo,Cardielos,-8.73615,41.713
Lisboa,Carnide,-9.183611111,38.76083333
Seia,Carragozela,-7.76077,40.40572
Bragança,Carragosa,-6.8,41.86666667
"Ferreiros, Prozelo e Besteiros",Carrazedo,-8.386666666,41.62944444
Carregado e Cadafais,Carregado,-8.966666666,39.01666667
Carregado e Cadafais,Carregado,-8.9645,39.02334
Chamusca,Carregueira,-8.415555555,39.42027778
Tomar,Carregueiros,-8.44439,39.62501
Tomar,Carregueiros,-8.440833333,39.62527778
Leiria,Carreira,-8.85891,39.86509
Leiria,Carreira,-8.858888888,39.86805556
Santo Tirso,Carreira,-8.471111111,41.30138889
Viana do Castelo,Carreço,-8.865833333,41.74916667
Pombal,Carriço,-8.807222222,39.9825
Abrantes,Carvalhal,-8.199722222,39.57166667
Barcelos,Carvalhal,-8.6325,41.51138889
Bombarral,Carvalhal,-9.130555555,39.29
Mêda,Carvalhal,-7.283611111,40.88361111
Sertã,Carvalhal,-8.15,39.86916667
Sertã,Carvalhal,-8.13186,39.87472
Caldas da Rainha,Carvalhal Benfeito,-9.044166666,39.44166667
Barcelos,Carvalhas,-8.583333333,41.46666667
Paços de Ferreira,Carvalhosa,-8.36866,41.29384
Paços de Ferreira,Carvalhosa,-8.366666666,41.3
Vila Flor,Carvalho de Egas,-7.198888888,41.28111111
Leiria,Carvide,-8.90076,39.85624
Leiria,Carvide,-8.892222222,39.86
Torre de Moncorvo,Carviçais,-6.89,41.18222222
Torre de Moncorvo,Carviçais,-6.87604,41.18045
Mafra,Carvoeira,-9.40027,38.93975
Mafra,Carvoeira,-9.396944444,38.94277778
Barroselas e Carvoeiro,Carvoeiro,-8.662777777,41.65194444
Lagoa e Carvoeiro,Carvoeiro,-8.466666666,37.1
Vimioso,Carção,-6.588888888,41.5925
Tomar,Casais,-8.382388888,39.65238889
Fornos de Algodres,Casal Vasco,-7.548055555,40.64888889
Sintra,Casal de Cambra,-9.229166666,38.80083333
Monção,Longos Vales,-8.43342,42.04383
Campo Maior,Nossa Senhora da Expectação,-7.0308,38.9755
Campo Maior,Nossa Senhora da Expectação,-7.029444444,38.98222222
Arouca,Espiunca,-8.219,40.98962
Felgueiras,Lordelo,-8.22521,41.31148
Felgueiras,Lordelo,-8.225833333,41.31777778
Pombal,Louriçal,-8.733333333,40
Santa Maria da Feira,Lourosa,-8.55,40.98333333
Santa Maria da Feira,Lourosa,-8.54231,40.98241
Vila Nova de Cerveira e Lovelhe,Lovelhe,-8.736388888,41.95083333
Vila Nova de Cerveira e Lovelhe,Lovelhe,-8.73016,41.95103
Montijo e Afonsoeiro,Montijo,-8.99083,38.70569
Beja (Salvador e Santa Maria da Feira),Santa Maria da Feira,-7.865,38.0079
Beja (Salvador e Santa Maria da Feira),Santa Maria da Feira,-7.84738,38.04391
Arraiolos,Santa Justa,-7.833333333,38.75
Arraiolos,Santa Justa,-7.84644,38.76204
Vila Nova de Paiva,Vila Nova de Paiva,-7.73132,40.84859
Vila Nova de Paiva,Vila Nova de Paiva,-7.73,40.84916667
Setúbal,Gâmbia – Pontes – Alto da Guerra,-8.766111111,38.55861111
Vale de Cambra,Codal,-8.413055555,40.86555556
Vila Franca do Campo,São Miguel,-25.43,37.72305556
Lousada,Nespereira,-8.29979,41.25489
Lousada,Nespereira,-8.301388888,41.25722222
Sever do Vouga,Sever do Vouga,-8.369166666,40.73305556
Vila Flor,Nabo,-7.141666666,41.27
Odemira,Vale de Santiago,-8.4,37.75
Odemira,Vale de Santiago,-8.42985,37.80328
Bragança,Macedo do Mato,-6.780833333,41.57611111
Angra do Heroísmo,Nossa Senhora da Conceição,-27.21527778,38.65305556
Vila do Conde,Macieira da Maia,-8.668611111,41.34194444
Águeda,Macieira de Alcoba,-8.275,40.6225
Felgueiras,Macieira da Lixa,-8.160555555,41.35083333
Felgueiras,Macieira da Lixa,-8.14526,41.34758
Águeda,Macinhata do Vouga,-8.458055555,40.65222222
Vila Real,Mateus,-7.71092,41.3025
Vila Real,Mateus,-7.709166666,41.30305556
Paredes,Madalena,-8.3356,41.21665
Paredes,Madalena,-8.3275,41.21861111
Vila Nova de Gaia,"Madalena, Vila Nova de Gaia",-8.651388888,41.11583333
Vinhais,Vilar de Peregrinos,-7.019722222,41.77694444
Mafamude e Vilar do Paraíso,Mafamude,-8.6036,41.11521
Borbela e Lamas de Olo,Borbela,-7.748333333,41.34277778
Bragança,"Samil, Portugal",-6.758611111,41.77583333
Maia,Milheirós,-8.587777777,41.2175
Sabugal,Malcata,-7.070277777,40.30166667
Sabugal,Malcata,-7.06147,40.2999
São Roque do Pico,Santo António,-28.34194444,38.535
Miranda do Douro,Malhadas,-6.32959,41.53773
Miranda do Douro,Malhadas,-6.324444444,41.54194444
Pombal,Redinha,-8.584444444,40.00388889
Vila do Conde,Malta,-8.661944444,41.30055556
Estrela,Santos-o-Velho,-9.156388888,38.70694444
Tarouca,Vila Chã da Beira,-7.6875,41.03
Tarouca,Vila Chã da Beira,-7.68198,41.02582
Bragança,Alfaião,-6.721666666,41.76666667
"Britelo, Gémeos e Ourilhe",Britelo,-7.993,41.39138889
Fundão,Soalheira,-7.47957,40.02739
Chamusca,Vale de Cavalos,-8.513055555,39.29027778
Penafiel,Valpedre,-8.32135,41.13736
Penafiel,Valpedre,-8.305,41.13722222
Pombal,Santiago de Litém,-8.6,39.84444444
Pinhel,Valbom,-7.128888888,40.78055556
Pinhel,Vascoveiro,-7.069722222,40.73416667
Lousada,Vilar do Torno e Alentém,-8.22015,41.28264
Cartaxo,Valada,-8.761111111,39.08083333
Pampilhosa da Serra,Portela do Fojo,-8.06429,39.97372
Pampilhosa da Serra,Portela do Fojo,-8.063888888,39.98583333
Cartaxo,Vila Chã de Ourique,-8.765833333,39.17222222
Azambuja,Maçussa,-8.86893,39.19442
Azambuja,Maçussa,-8.867222222,39.19472222
Mina de Água,Mina,-9.236111111,38.76166667
Lousada,Silvares,-8.28042,41.28775
Mêda,Pai Penela,-7.297222222,40.90333333
Marinha Grande,Vieira de Leiria,-8.94338,39.8523
Marinha Grande,Vieira de Leiria,-8.936944444,39.86916667
Salvaterra de Magos,Marinhais,-8.69,39.05444444
Penafiel,Santiago de Subarrifana,-8.3039,41.21571
Penafiel,Santiago de Subarrifana,-8.3025,41.21666667
Sabugal,Rendo,-7.044444444,40.37972222
Coruche,São José da Lamarosa,-8.465833333,39.06833333
Penafiel,Santa Marta,-8.25248,41.20994
Penhalonga e Paços de Gaiolo,Paços de Gaiolo,-8.11767,41.10386
Pinhel,Pínzio,-7.065277777,40.6025
Marco de Canaveses,São Lourenço do Douro,-8.19592,41.10355
Marco de Canaveses,São Lourenço do Douro,-8.199722222,41.10444444
Abrantes,Aldeia do Mato,-8.271944444,39.5425
Campo Maior,Nossa Senhora da Graça dos Degolados,-7.120277777,39.06194444
Cadaval,Vermelha,-9.105555555,39.27277778
Pombal,Almagreira,-8.6796,39.98348
Pombal,Almagreira,-8.662222222,39.99277778
Sertã,Marmeleiro,-8.073333333,39.76027778
Vila Verde,Marrancos,-8.51617,41.66953
Vila Verde,Marrancos,-8.5225,41.67111111
Lourinhã,Marteleira,-9.283333333,39.21305556
Portel,Alqueva,-7.533333333,38.2
Portel,Alqueva,-7.5461,38.22595
Santa Marinha e São Pedro da Afurada,Santa Marinha,-8.61749,41.13048
Abrantes,Martinchel,-8.310833333,39.53694444
Lousada,Caíde de Rei,-8.22587,41.25928
Lousada,Caíde de Rei,-8.212777777,41.26861111
Trouxemil e Torre de Vilela,Trouxemil,-8.452777777,40.27555556
"Alhandra, São João dos Montes e Calhandriz",São João dos Montes,-9.029333333,38.94125
Porto de Mós - São João Baptista e São Pedro,São João Baptista,-8.806111111,39.60833333
Torres Vedras,Turcifal,-9.266111111,39.04194444
Torres Vedras,Turcifal,-9.26017,39.03578
Sesimbra,Castelo,-9.12498,38.49086
Covilhã,Aldeia do Carvalho,-7.494444444,40.31666667
Sobral de Monte Agraço,Sapataria,-9.212777777,38.96472222
Sobral de Monte Agraço,Sapataria,-9.20195,38.97188
Vila Flor,Santa Comba de Vilariça,-7.065833333,41.36027778
São Martinho do Bispo e Ribeira de Frades,Ribeira de Frades,-8.49615,40.19982
São Martinho do Bispo e Ribeira de Frades,Ribeira de Frades,-8.492777777,40.19972222
Batalha,Reguengo do Fetal,-8.766111111,39.64138889
"Almargem do Bispo, Pêro Pinheiro e Montelavar",Almargem do Bispo,-9.271388888,38.8475
São Martinho do Bispo e Ribeira de Frades,São Martinho do Bispo,-8.47654,40.20916
São Martinho do Bispo e Ribeira de Frades,São Martinho do Bispo,-8.469444444,40.21305556
Pombal,Albergaria dos Doze,-8.581944444,39.79916667
Coimbra,Almalaguês,-8.396111111,40.13083333
Coimbra,Almalaguês,-8.39035,40.13059
Vila Flor,Valtorno,-7.21595,41.2515
Vila Flor,Valtorno,-7.212222222,41.25666667
Vimioso,Uva,-6.511111111,41.49222222
Mirandela,Vale de Gouvinhas,-7.18781,41.61452
Mirandela,Vale de Gouvinhas,-7.201388888,41.62861111
Paredes,Vandoma,-8.39556,41.19985
Paredes,Vandoma,-8.3875,41.20305556
Rio Maior,São Sebastião,-8.8839,39.36312
Rio Maior,São Sebastião,-8.888055555,39.36666667
Idanha-a-Nova,Aldeia de Santa Margarida,-7.28781,40.06182
Idanha-a-Nova,Aldeia de Santa Margarida,-7.277933333,40.06142222
Montemor-o-Velho,Tentúgal,-8.59381,40.23683
Montemor-o-Velho,Tentúgal,-8.585277777,40.22361111
Vinhais,Alvaredos,-7.065,41.80222222
Macedo de Cavaleiros,Vilar do Monte,-6.951111111,41.50416667
"Santa Maria, São Pedro e Sobral da Lagoa",São Pedro,-9.14778,39.3554
Aveleda e Rio de Onor,Rio de Onor,-6.616388888,41.94027778
Aveleda e Rio de Onor,Rio de Onor,-6.59986,41.92553
Bragança,Rio Frio,-6.63147,41.72976
Bragança,Rio Frio,-6.626944444,41.73888889
Alenquer,Aldeia Gavinha,-9.096388888,39.08444444
